match_id,team,opp_team,match_phase,map,map_type,round,map_duration,player,role,starting_hero,switches,ultimates_used,hero_bans,result,map_number,region,damage,healing,mit,elim,assists,deaths,has_sb
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Ilios,Control,KOTH,747,Heesung,Tank,Winston,"Wrecking Ball, Winston",4,Lucio,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Ilios,Control,KOTH,747,Kevster,Damage,Pharah,"Sombra, Pharah",2,Lucio,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Ilios,Control,KOTH,747,Kai,Damage,Freja,None,3,Lucio,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Ilios,Control,KOTH,747,Skai,Support,Kiriko,None,3,Lucio,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Ilios,Control,KOTH,747,Twilight,Support,Ana,None,2,Lucio,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Ilios,Control,KOTH,747,Mag,Tank,D.va,"Winston, D.va",2,Tracer,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Ilios,Control,KOTH,747,Zox,Damage,Pharah,"Sombra, Pharah, Echo",1,Tracer,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Ilios,Control,KOTH,747,Xzodyal,Damage,Freja,"Cassidy, Freja, Cassidy",3,Tracer,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Ilios,Control,KOTH,747,Khenail,Support,Ana,Juno,3,Tracer,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Ilios,Control,KOTH,747,Crispy,Support,Juno,"Kiriko, Brigitte, Kiriko ",2,Tracer,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Survasa,Flash,KOTH,600,Heesung,Tank,Winston,None,2,Kiriko,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Survasa,Flash,KOTH,600,Kevster,Damage,Tracer,None,3,Kiriko,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Survasa,Flash,KOTH,600,Kai,Damage,Freja,None,3,Kiriko,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Survasa,Flash,KOTH,600,Skai,Support,Brigitte,None,3,Kiriko,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Survasa,Flash,KOTH,600,Twilight,Support,Ana,None,4,Kiriko,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Survasa,Flash,KOTH,600,Mag,Tank,D.va,Orisa,2,Genji,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Survasa,Flash,KOTH,600,Whoru,Damage,Tracer,None,4,Genji,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Survasa,Flash,KOTH,600,Xzodyal,Damage,Cassidy,Freja,4,Genji,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Survasa,Flash,KOTH,600,Khenail,Support,Juno,None,2,Genji,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Survasa,Flash,KOTH,600,Crispy,Support,Brigitte,Lucio,2,Genji,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Runasapi,Push,KOTH,543,Heesung,Tank,Winston,None,2,Freja,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Runasapi,Push,KOTH,543,Kevster,Damage,Tracer,None,3,Freja,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Runasapi,Push,KOTH,543,Kai,Damage,Sojourn,None,3,Freja,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Runasapi,Push,KOTH,543,Skai,Support,Brigitte,None,2,Freja,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,The Ultimates,Gen.G,Regular Season,Runasapi,Push,KOTH,543,Twilight,Support,Ana,None,3,Freja,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Runasapi,Push,KOTH,543,Mag,Tank,Orisa,Hazard,2,Kiriko,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Runasapi,Push,KOTH,543,Whoru,Damage,Genji,Tracer,2,Kiriko,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Runasapi,Push,KOTH,543,Xzodyal,Damage,Cassidy,Widowmaker,2,Kiriko,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Runasapi,Push,KOTH,543,Khenail,Support,Juno,None,2,Kiriko,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M1,Gen.G,The Ultimates,Regular Season,Runasapi,Push,KOTH,543,Crispy,Support,Brigitte,None,2,Kiriko,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Oasis,Control,KOTH,822,Ksaa,Tank,Ramattra,"Mauga, D.va",3,Hazard,Loss,1,EMEA,16920,2819,9655,19,7,11,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Oasis,Control,KOTH,822,Quartz,Damage,Sojourn,Tracer,4,Hazard,Loss,1,EMEA,15550,0,0,17,0,8,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Oasis,Control,KOTH,822,Youbi,Damage,Symmetra,"Tracer, Symmetra",4,Hazard,Loss,1,EMEA,13463,925,5844,16,7,10,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Oasis,Control,KOTH,822,Simple,Support,Juno,None,4,Hazard,Loss,1,EMEA,3927,14854,0,12,14,12,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Oasis,Control,KOTH,822,Funnyastro,Support,Brigitte,None,3,Hazard,Loss,1,EMEA,4805,8876,4839,12,16,10,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Oasis,Control,KOTH,822,Ziyad,Tank,Mauga,None,3,Torbjorn,Win,1,EMEA,17223,5309,7865,37,28,4,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Oasis,Control,KOTH,822,Lbbd7,Damage,Sojourn,None,4,Torbjorn,Win,1,EMEA,13270,0,0,35,0,6,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Oasis,Control,KOTH,822,Checkmate,Damage,Genji,None,3,Torbjorn,Win,1,EMEA,10029,443,1316,26,0,6,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Oasis,Control,KOTH,822,Landon,Support,Juno,None,4,Torbjorn,Win,1,EMEA,5149,19176,0,30,34,5,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Oasis,Control,KOTH,822,Kellex,Support,Brigitte,"Lucio, Brigitte",5,Torbjorn,Win,1,EMEA,4689,13108,5160,25,31,3,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,New Junk City,Flash,KOTH,504,Ksaa,Tank,Mauga,None,2,Venture,Loss,2,EMEA,10926,2408,3420,6,5,7,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,New Junk City,Flash,KOTH,504,Quartz,Damage,Sojourn,Freja,3,Venture,Loss,2,EMEA,8040,0,0,9,0,8,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,New Junk City,Flash,KOTH,504,Youbi,Damage,Symmetra,None,3,Venture,Loss,2,EMEA,7149,192,6329,10,3,7,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,New Junk City,Flash,KOTH,504,Simple,Support,Juno,None,2,Venture,Loss,2,EMEA,1645,8590,0,2,6,7,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,New Junk City,Flash,KOTH,504,Funnyastro,Support,Brigitte,Kiriko,3,Venture,Loss,2,EMEA,3444,5365,2322,6,6,7,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,504,Ziyad,Tank,Mauga,None,2,Lucio,Win,2,EMEA,7964,3205,3953,21,15,4,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,504,Lbbd7,Damage,Sojourn,None,3,Lucio,Win,2,EMEA,9335,0,0,20,0,4,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,504,Checkmate,Damage,Genji,None,3,Lucio,Win,2,EMEA,8653,294,892,27,0,2,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,504,Landon,Support,Juno,None,3,Lucio,Win,2,EMEA,2608,11737,0,20,25,1,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,New Junk City,Flash,KOTH,504,Kellex,Support,Brigitte,None,3,Lucio,Win,2,EMEA,4410,7974,2817,17,29,1,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,King's Row,Hybrid,Attack/Defend,1142,Ksaa,Tank,Mauga,"D.va, Zarya, Mauga",4,Genji,Win,3,EMEA,14822,3296,10425,27,14,7,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,King's Row,Hybrid,Attack/Defend,1142,Quartz,Damage,Freja,None,8,Genji,Win,3,EMEA,19878,0,0,28,3,8,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,King's Row,Hybrid,Attack/Defend,1142,Youbi,Damage,Symmetra,None,5,Genji,Win,3,EMEA,14689,958,10868,31,12,7,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,King's Row,Hybrid,Attack/Defend,1142,Simple,Support,Illari,Kiriko,5,Genji,Win,3,EMEA,8566,12385,0,23,22,6,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,King's Row,Hybrid,Attack/Defend,1142,Funnyastro,Support,Juno,None,3,Genji,Win,3,EMEA,5103,13929,0,17,23,6,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,King's Row,Hybrid,Defend/Attack,1142,Ziyad,Tank,Mauga,"D.va, Mauga",4,Ramattra,Loss,3,EMEA,14151,2116,17431,21,13,11,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,King's Row,Hybrid,Defend/Attack,1142,Lbbd7,Damage,Sojourn,"Mei, Sojourn, Mei",4,Ramattra,Loss,3,EMEA,12088,218,0,23,3,12,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,King's Row,Hybrid,Defend/Attack,1142,Checkmate,Damage,Symmetra,None,4,Ramattra,Loss,3,EMEA,10909,583,7178,20,5,12,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,King's Row,Hybrid,Defend/Attack,1142,Landon,Support,Juno,Kiriko,5,Ramattra,Loss,3,EMEA,6641,17325,0,15,18,7,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,King's Row,Hybrid,Defend/Attack,1142,Kellex,Support,Brigitte,Lucio,4,Ramattra,Loss,3,EMEA,6526,10878,5226,20,17,8,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Colosseo,Push,KOTH,672,Ksaa,Tank,Ramattra,D.va,3,Mauga,Win,4,EMEA,8955,1038,13056,20,6,6,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Colosseo,Push,KOTH,672,Quartz,Damage,Freja,None,5,Mauga,Win,4,EMEA,11349,0,0,23,1,5,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Colosseo,Push,KOTH,672,Youbi,Damage,Tracer,None,5,Mauga,Win,4,EMEA,6612,0,0,24,0,6,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Colosseo,Push,KOTH,672,Simple,Support,Juno,None,2,Mauga,Win,4,EMEA,2129,7761,0,12,9,8,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Colosseo,Push,KOTH,672,Funnyastro,Support,Brigitte,None,2,Mauga,Win,4,EMEA,2105,4679,3624,10,17,8,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Colosseo,Push,KOTH,672,Ziyad,Tank,Hazard,None,2,Symmetra,Win,4,EMEA,8401,0,6035,21,6,6,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Colosseo,Push,KOTH,672,Lbbd7,Damage,Tracer,Sojourn,2,Symmetra,Loss,4,EMEA,7727,0,0,22,0,9,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Colosseo,Push,KOTH,672,Checkmate,Damage,Genji,None,3,Symmetra,Loss,4,EMEA,7730,388,1053,22,0,5,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Colosseo,Push,KOTH,672,Landon,Support,Juno,Kiriko,3,Symmetra,Loss,4,EMEA,2561,10522,0,13,16,8,TRUE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Colosseo,Push,KOTH,672,Kellex,Support,Brigitte,Lucio,2,Symmetra,Loss,4,EMEA,2775,4785,2027,16,17,6,TRUE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Dorado,Escort,Defend/Attack,802,Ksaa,Tank,Ramattra,"Mauga, Hazard, Wrecking Ball",2,D.va,Loss,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Dorado,Escort,Defend/Attack,802,Quartz,Damage,Sojourn,Tracer,3,D.va,Loss,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Dorado,Escort,Defend/Attack,802,Youbi,Damage,Symmetra,"Tracer, Symmetra, Venture",3,D.va,Loss,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Dorado,Escort,Defend/Attack,802,Simple,Support,Illari,Kiriko,3,D.va,Loss,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Twisted Minds,Al Qadsiah,Regular Season,Dorado,Escort,Defend/Attack,802,Funnyastro,Support,Juno,Lucio,2,D.va,Loss,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,802,Ziyad,Tank,Hazard,None,3,Freja,Win,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,802,Lbbd7,Damage,Sojourn,None,3,Freja,Win,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,802,Checkmate,Damage,Genji,None,3,Freja,Win,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,802,Landon,Support,Kiriko,None,5,Freja,Win,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D1-M2,Al Qadsiah,Twisted Minds,Regular Season,Dorado,Escort,Attack/Defend,802,Kellex,Support,Lucio,None,4,Freja,Win,5,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Oasis,Control,KOTH,643,Tred,Tank,Ramattra,"Orisa, Hazard, Orisa",3,Juno,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Oasis,Control,KOTH,643,Ken,Damage,Genji,None,2,Juno,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Oasis,Control,KOTH,643,Cookie084,Damage,Freja,None,5,Juno,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Oasis,Control,KOTH,643,Xeriongdh,Support,Kiriko,None,5,Juno,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Oasis,Control,KOTH,643,Fdgod,Support,Lucio,None,2,Juno,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Oasis,Control,KOTH,643,Majin,Tank,Orisa,None,3,D.va,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Oasis,Control,KOTH,643,Kio,Damage,Freja,None,4,D.va,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Oasis,Control,KOTH,643,Pak,Damage,Genji,Tracer,3,D.va,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Oasis,Control,KOTH,643,Kiwii,Support,Kiriko,None,3,D.va,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Oasis,Control,KOTH,643,Gogo,Support,Lucio,None,3,D.va,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Dorado,Escort,Attack/Defend,804,Tred,Tank,D.va,None,3,Hazard,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Dorado,Escort,Attack/Defend,804,Ken,Damage,Genji,Tracer,3,Hazard,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Dorado,Escort,Attack/Defend,804,Cookie084,Damage,Freja,None,4,Hazard,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Dorado,Escort,Attack/Defend,804,Xeriongdh,Support,Kiriko,Juno,4,Hazard,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Dorado,Escort,Attack/Defend,804,Fdgod,Support,Lucio,None,3,Hazard,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Dorado,Escort,Defend/Attack,804,Majin,Tank,D.va,None,3,Brigitte,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Dorado,Escort,Defend/Attack,804,Kio,Damage,Freja,None,5,Brigitte,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Dorado,Escort,Defend/Attack,804,Pak,Damage,Tracer,None,4,Brigitte,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Dorado,Escort,Defend/Attack,804,Kiwii,Support,Kiriko,None,4,Brigitte,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Dorado,Escort,Defend/Attack,804,Gogo,Support,Juno,None,3,Brigitte,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Runasapi,Push,KOTH,654,Tred,Tank,Orisa,"D.va, Ramattra",1,Sojourn,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Runasapi,Push,KOTH,654,Ken,Damage,Genji,None,3,Sojourn,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Runasapi,Push,KOTH,654,Cookie084,Damage,Freja,None,6,Sojourn,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Runasapi,Push,KOTH,654,Xeriongdh,Support,Juno,None,4,Sojourn,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Team Peps,Frost Tails,Regular Season,Runasapi,Push,KOTH,654,Fdgod,Support,Brigitte,None,3,Sojourn,Win,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Runasapi,Push,KOTH,654,Majin,Tank,Orisa,D.va,3,Lucio,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Runasapi,Push,KOTH,654,Kio,Damage,Freja,None,4,Lucio,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Runasapi,Push,KOTH,654,Pak,Damage,Genji,None,3,Lucio,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Runasapi,Push,KOTH,654,Kiwii,Support,Kiriko,Brigitte,4,Lucio,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M1,Frost Tails,Team Peps,Regular Season,Runasapi,Push,KOTH,654,Gogo,Support,Juno,None,4,Lucio,Loss,3,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Oasis,Control,KOTH,879,Eisgnom,Tank,Hazard,Winston,4,Torbjorn,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Oasis,Control,KOTH,879,Shockwave,Damage,Freja,None,6,Torbjorn,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Oasis,Control,KOTH,879,Jaewoo,Damage,Genji,Tracer,2,Torbjorn,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Oasis,Control,KOTH,879,Galaa,Support,Juno,Kiriko,5,Torbjorn,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Oasis,Control,KOTH,879,Fixa,Support,Lucio,None,6,Torbjorn,Win,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Quick Esports,Virtus.pro,Regular Season,Oasis,Control,KOTH,879,Willys,Tank,D.va,"Doomfist, D.va",4,Orisa,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Quick Esports,Virtus.pro,Regular Season,Oasis,Control,KOTH,879,Zydra,Damage,Freja,None,4,Orisa,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Quick Esports,Virtus.pro,Regular Season,Oasis,Control,KOTH,879,Dip,Damage,Tracer,None,4,Orisa,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Quick Esports,Virtus.pro,Regular Season,Oasis,Control,KOTH,879,Yoham,Support,Kiriko,None,5,Orisa,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Quick Esports,Virtus.pro,Regular Season,Oasis,Control,KOTH,879,Natsuki,Support,Lucio,None,3,Orisa,Loss,1,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Circuit Royal,Escort,Defend/Attack,1287,Vestola,Tank,Sigma,"Orisa, Ramattra",4,D.va,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Circuit Royal,Escort,Defend/Attack,1287,Shockwave,Damage,Freja,None,7,D.va,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Circuit Royal,Escort,Defend/Attack,1287,Jaewoo,Damage,Pharah,Genji,3,D.va,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Circuit Royal,Escort,Defend/Attack,1287,Galaa,Support,Illari,"Ana, Juno",4,D.va,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Virtus.pro,Quick Esports,Regular Season,Circuit Royal,Escort,Defend/Attack,1287,Fixa,Support,Baptiste,"Juno, Zenyatta, Lucio, Brigitte",4,D.va,Loss,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Quick Esports,Virtus.pro,Regular Season,Circuit Royal,Escort,Attack/Defend,1287,Willys,Tank,Ramattra,None,3,Mei,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Quick Esports,Virtus.pro,Regular Season,Circuit Royal,Escort,Attack/Defend,1287,Zydra,Damage,Freja,None,7,Mei,Win,2,EMEA,,,,,,,FALSE
OWCS25-EMNA-S2W1D2-M2,Quick Esports,Virtus.pro,Regular Season,Circuit Royal,Escort,Attack/Defend,1287,Dip,Damage,Genji,"Pharah, Genji, Pharah",5,Mei,Win,2,EMEA,,,,,,,FALSE
